Entity,Code,Year,Annual change in population,Annual population change (Projected)
Americas (UN),,1987,10713918,
Americas (UN),,1988,10828306,
Americas (UN),,1989,10935995,
Americas (UN),,1990,11366293,
Americas (UN),,1991,11660500,
Americas (UN),,1992,11618906,
Americas (UN),,1993,11451071,
Americas (UN),,1994,11169213,
Americas (UN),,1995,11031069,
Americas (UN),,1996,10886302,
Americas (UN),,1997,10764590,
Americas (UN),,1998,10796541,
Americas (UN),,1999,10732361,
Americas (UN),,2000,10545747,
Americas (UN),,2001,10420297,
Americas (UN),,2002,10242514,
Americas (UN),,2003,10071750,
Americas (UN),,2004,9980584,
Americas (UN),,2005,9956314,
Americas (UN),,2006,9975285,
Americas (UN),,2007,10060167,
Americas (UN),,2008,10064275,
Americas (UN),,2009,9926766,
Americas (UN),,2010,9772613,
Americas (UN),,2011,9735903,
Americas (UN),,2012,9711412,
Americas (UN),,2013,9626546,
Americas (UN),,2014,9522784,
Americas (UN),,2015,9366232,
Americas (UN),,2016,9324086,
Americas (UN),,2017,9133307,
Americas (UN),,2018,8775309,
Americas (UN),,2019,8405130,
Americas (UN),,2020,6569134,
Americas (UN),,2021,4743524,
Americas (UN),,2022,5641300,
Americas (UN),,2023,6945696,
Americas (UN),,2024,,6966921
Americas (UN),,2025,,6655779
Americas (UN),,2026,,6347427
Americas (UN),,2027,,6113622
Americas (UN),,2028,,5947955
Americas (UN),,2029,,5766954
Americas (UN),,2030,,5580161
Americas (UN),,2031,,5415006
Americas (UN),,2032,,5244561
Americas (UN),,2033,,5066508
Americas (UN),,2034,,4907319
Americas (UN),,2035,,4732526
Americas (UN),,2036,,4535974
Americas (UN),,2037,,4353945
Americas (UN),,2038,,4177093
Americas (UN),,2039,,3966244
Americas (UN),,2040,,3737503
Americas (UN),,2041,,3521211
Americas (UN),,2042,,3320223
Americas (UN),,2043,,3101089
Americas (UN),,2044,,2854651
Americas (UN),,2045,,2629532
Americas (UN),,2046,,2398390
Americas (UN),,2047,,2186582
Americas (UN),,2048,,1982853
Americas (UN),,2049,,1758740
Americas (UN),,2050,,1573605
Americas (UN),,2051,,1407408
Americas (UN),,2052,,1224943
Americas (UN),,2053,,1045209
Americas (UN),,2054,,851518
Americas (UN),,2055,,667190
Americas (UN),,2056,,523852
Americas (UN),,2057,,414658
Americas (UN),,2058,,331603
Americas (UN),,2059,,209308
Americas (UN),,2060,,49696
Americas (UN),,2061,,-57301
Americas (UN),,2062,,-142879
Americas (UN),,2063,,-252245
Americas (UN),,2064,,-375130
Americas (UN),,2065,,-491743
Americas (UN),,2066,,-582702
Americas (UN),,2067,,-660471
Americas (UN),,2068,,-766430
Americas (UN),,2069,,-877036
Americas (UN),,2070,,-997316
Americas (UN),,2071,,-1107774
Americas (UN),,2072,,-1223532
Americas (UN),,2073,,-1361193
Americas (UN),,2074,,-1475745
Americas (UN),,2075,,-1557133
Americas (UN),,2076,,-1647348
Americas (UN),,2077,,-1791398
Americas (UN),,2078,,-1911155
Americas (UN),,2079,,-2027703
Americas (UN),,2080,,-2151908
Americas (UN),,2081,,-2193937
Americas (UN),,2082,,-2258435
Americas (UN),,2083,,-2361985
Americas (UN),,2084,,-2430145
Americas (UN),,2085,,-2535475
Americas (UN),,2086,,-2600821
Americas (UN),,2087,,-2622841
Americas (UN),,2088,,-2623049
Americas (UN),,2089,,-2650213
Americas (UN),,2090,,-2728445
Americas (UN),,2091,,-2748019
Americas (UN),,2092,,-2749703
Americas (UN),,2093,,-2784128
Americas (UN),,2094,,-2806881
Americas (UN),,2095,,-2825286
Americas (UN),,2096,,-2872686
Americas (UN),,2097,,-2888383
Americas (UN),,2098,,-2907389
Americas (UN),,2099,,-2936547
Americas (UN),,2100,,-2966258
Andorra,AND,1951,-175,
Andorra,AND,1952,-369,
Andorra,AND,1953,-128,
Andorra,AND,1954,277,
Andorra,AND,1955,564,
Andorra,AND,1956,601,
Andorra,AND,1957,632,
Andorra,AND,1958,670,
Andorra,AND,1959,704,
Andorra,AND,1960,738,
Andorra,AND,1961,775,
Andorra,AND,1962,800,
Andorra,AND,1963,829,
Andorra,AND,1964,851,
Andorra,AND,1965,869,
Andorra,AND,1966,993,
Andorra,AND,1967,1211,
Andorra,AND,1968,1341,
Andorra,AND,1969,1380,
Andorra,AND,1970,1418,
Andorra,AND,1971,1467,
Andorra,AND,1972,1512,
Andorra,AND,1973,1566,
Andorra,AND,1974,1609,
Andorra,AND,1975,1646,
Andorra,AND,1976,1658,
Andorra,AND,1977,1668,
Andorra,AND,1978,1633,
Andorra,AND,1979,1568,
Andorra,AND,1980,1476,
Andorra,AND,1981,1392,
Andorra,AND,1982,1591,
Andorra,AND,1983,1801,
Andorra,AND,1984,1705,
Andorra,AND,1985,1554,
Andorra,AND,1986,1913,
Andorra,AND,1987,1919,
Andorra,AND,1988,1764,
Andorra,AND,1989,1197,
Andorra,AND,1990,1978,
Andorra,AND,1991,4075,
Andorra,AND,1992,3526,
Andorra,AND,1993,3076,
Andorra,AND,1994,1338,
Andorra,AND,1995,-695,
Andorra,AND,1996,70,
Andorra,AND,1997,716,
Andorra,AND,1998,678,
Andorra,AND,1999,332,
Andorra,AND,2000,-29,
Andorra,AND,2001,171,
Andorra,AND,2002,654,
Andorra,AND,2003,2979,
Andorra,AND,2004,4835,
Andorra,AND,2005,3094,
Andorra,AND,2006,2173,
Andorra,AND,2007,2292,
Andorra,AND,2008,1612,
Andorra,AND,2009,394,
Andorra,AND,2010,-3180,
Andorra,AND,2011,-2926,
Andorra,AND,2012,-943,
Andorra,AND,2013,-1638,
Andorra,AND,2014,-1465,
Andorra,AND,2015,-1560,
Andorra,AND,2016,2,
Andorra,AND,2017,1583,
Andorra,AND,2018,1401,
Andorra,AND,2019,1311,
Andorra,AND,2020,905,
Andorra,AND,2021,982,
Andorra,AND,2022,1343,
Andorra,AND,2023,1147,
Andorra,AND,2024,,1086
Andorra,AND,2025,,965
Andorra,AND,2026,,854
Andorra,AND,2027,,707
Andorra,AND,2028,,492
Andorra,AND,2029,,392
Andorra,AND,2030,,328
Andorra,AND,2031,,209
Andorra,AND,2032,,99
Andorra,AND,2033,,74
Andorra,AND,2034,,47
Andorra,AND,2035,,66
Andorra,AND,2036,,-54
Andorra,AND,2037,,-108
Andorra,AND,2038,,-69
Andorra,AND,2039,,-99
Andorra,AND,2040,,-174
Andorra,AND,2041,,-195
Andorra,AND,2042,,-190
Andorra,AND,2043,,-267
Andorra,AND,2044,,-338
Andorra,AND,2045,,-390
Andorra,AND,2046,,-369
Andorra,AND,2047,,-406
Andorra,AND,2048,,-418
Andorra,AND,2049,,-452
Andorra,AND,2050,,-446
Andorra,AND,2051,,-528
Andorra,AND,2052,,-591
Andorra,AND,2053,,-623
Andorra,AND,2054,,-688
Andorra,AND,2055,,-712
Andorra,AND,2056,,-729
Andorra,AND,2057,,-753
Andorra,AND,2058,,-766
Andorra,AND,2059,,-782
Andorra,AND,2060,,-804
Andorra,AND,2061,,-824
Andorra,AND,2062,,-813
Andorra,AND,2063,,-824
Andorra,AND,2064,,-834
Andorra,AND,2065,,-824
Andorra,AND,2066,,-759
Andorra,AND,2067,,-749
Andorra,AND,2068,,-812
Andorra,AND,2069,,-801
Andorra,AND,2070,,-769
Andorra,AND,2071,,-711
Andorra,AND,2072,,-711
Andorra,AND,2073,,-724
Andorra,AND,2074,,-694
Andorra,AND,2075,,-700
Andorra,AND,2076,,-697
Andorra,AND,2077,,-716
Andorra,AND,2078,,-742
Andorra,AND,2079,,-725
Andorra,AND,2080,,-699
Andorra,AND,2081,,-699
Andorra,AND,2082,,-714
Andorra,AND,2083,,-712
Andorra,AND,2084,,-667
Andorra,AND,2085,,-636
Andorra,AND,2086,,-642
Andorra,AND,2087,,-662
Andorra,AND,2088,,-647
Andorra,AND,2089,,-652
Andorra,AND,2090,,-642
Andorra,AND,2091,,-635
Andorra,AND,2092,,-644
Andorra,AND,2093,,-652
Andorra,AND,2094,,-640
Andorra,AND,2095,,-637
Andorra,AND,2096,,-624
Andorra,AND,2097,,-612
Andorra,AND,2098,,-596
Andorra,AND,2099,,-586
Andorra,AND,2100,,-569
Angola,AGO,1951,50698,
Angola,AGO,1952,49126,
Angola,AGO,1953,54664,
Angola,AGO,1954,60359,
Angola,AGO,1955,66059,
Angola,AGO,1956,71500,
Angola,AGO,1957,76375,
Angola,AGO,1958,80487,
Angola,AGO,1959,83970,
Angola,AGO,1960,86557,
Angola,AGO,1961,69920,
Angola,AGO,1962,52731,
Angola,AGO,1963,54019,
Angola,AGO,1964,55852,
Angola,AGO,1965,57796,
Angola,AGO,1966,59409,
Angola,AGO,1967,60419,
Angola,AGO,1968,60896,
Angola,AGO,1969,60987,
Angola,AGO,1970,89097,
Angola,AGO,1971,138324,
Angola,AGO,1972,183155,
Angola,AGO,1973,214265,
Angola,AGO,1974,224834,
Angola,AGO,1975,229584,
Angola,AGO,1976,231716,
Angola,AGO,1977,243169,
Angola,AGO,1978,258905,
Angola,AGO,1979,270465,
Angola,AGO,1980,286660,
Angola,AGO,1981,301738,
Angola,AGO,1982,316048,
Angola,AGO,1983,331332,
Angola,AGO,1984,342936,
Angola,AGO,1985,353204,
Angola,AGO,1986,360334,
Angola,AGO,1987,358404,
Angola,AGO,1988,363436,
Angola,AGO,1989,377263,
Angola,AGO,1990,387799,
Angola,AGO,1991,397171,
Angola,AGO,1992,400185,
Angola,AGO,1993,403419,
Angola,AGO,1994,422627,
Angola,AGO,1995,450017,
Angola,AGO,1996,471193,
Angola,AGO,1997,489446,
Angola,AGO,1998,498959,
Angola,AGO,1999,507857,
Angola,AGO,2000,527638,
Angola,AGO,2001,552331,
Angola,AGO,2002,580497,
Angola,AGO,2003,616017,
Angola,AGO,2004,656708,
Angola,AGO,2005,690734,
Angola,AGO,2006,724121,
Angola,AGO,2007,763289,
Angola,AGO,2008,800086,
Angola,AGO,2009,836119,
Angola,AGO,2010,880047,
Angola,AGO,2011,923536,
Angola,AGO,2012,959040,
Angola,AGO,2013,988218,
Angola,AGO,2014,995151,
Angola,AGO,2015,997035,
Angola,AGO,2016,1025270,
Angola,AGO,2017,1051764,
Angola,AGO,2018,1062324,
Angola,AGO,2019,1078473,
Angola,AGO,2020,1075506,
Angola,AGO,2021,1081288,
Angola,AGO,2022,1102601,
Angola,AGO,2023,1114881,
Angola,AGO,2024,,1135945
Angola,AGO,2025,,1154180
Angola,AGO,2026,,1175146
Angola,AGO,2027,,1199944
Angola,AGO,2028,,1226559
Angola,AGO,2029,,1250169
Angola,AGO,2030,,1268605
Angola,AGO,2031,,1289511
Angola,AGO,2032,,1309543
Angola,AGO,2033,,1331966
Angola,AGO,2034,,1355979
Angola,AGO,2035,,1374262
Angola,AGO,2036,,1394225
Angola,AGO,2037,,1409923
Angola,AGO,2038,,1427918
Angola,AGO,2039,,1448130
Angola,AGO,2040,,1463412
Angola,AGO,2041,,1475859
Angola,AGO,2042,,1486722
Angola,AGO,2043,,1502974
Angola,AGO,2044,,1514420
Angola,AGO,2045,,1519027
Angola,AGO,2046,,1536268
Angola,AGO,2047,,1553570
Angola,AGO,2048,,1564619
Angola,AGO,2049,,1582604
Angola,AGO,2050,,1594008
Angola,AGO,2051,,1597424
Angola,AGO,2052,,1609150
Angola,AGO,2053,,1621482
Angola,AGO,2054,,1629260
Angola,AGO,2055,,1639502
Angola,AGO,2056,,1639987
Angola,AGO,2057,,1647209
Angola,AGO,2058,,1656629
Angola,AGO,2059,,1655550
Angola,AGO,2060,,1656325
Angola,AGO,2061,,1663071
Angola,AGO,2062,,1659001
Angola,AGO,2063,,1655132
Angola,AGO,2064,,1657656
Angola,AGO,2065,,1650451
Angola,AGO,2066,,1645246
Angola,AGO,2067,,1640937
Angola,AGO,2068,,1638776
Angola,AGO,2069,,1640479
Angola,AGO,2070,,1638415
Angola,AGO,2071,,1630714
Angola,AGO,2072,,1623616
Angola,AGO,2073,,1622985
Angola,AGO,2074,,1616414
Angola,AGO,2075,,1590028
Angola,AGO,2076,,1567592
Angola,AGO,2077,,1567726
Angola,AGO,2078,,1568950
Angola,AGO,2079,,1546008
Angola,AGO,2080,,1541286
Angola,AGO,2081,,1530490
Angola,AGO,2082,,1496113
Angola,AGO,2083,,1476739
Angola,AGO,2084,,1470308
Angola,AGO,2085,,1467960
Angola,AGO,2086,,1454565
Angola,AGO,2087,,1426118
Angola,AGO,2088,,1413409
Angola,AGO,2089,,1415264
Angola,AGO,2090,,1393344
Angola,AGO,2091,,1363135
Angola,AGO,2092,,1329542
Angola,AGO,2093,,1300668
Angola,AGO,2094,,1285098
Angola,AGO,2095,,1267378
Angola,AGO,2096,,1238310
Angola,AGO,2097,,1208744
Angola,AGO,2098,,1193787
Angola,AGO,2099,,1169440
Angola,AGO,2100,,1132767
Anguilla,AIA,1951,207,
Anguilla,AIA,1952,160,
Anguilla,AIA,1953,133,
Anguilla,AIA,1954,146,
Anguilla,AIA,1955,95,
Anguilla,AIA,1956,39,
Anguilla,AIA,1957,21,
Anguilla,AIA,1958,-4,
Anguilla,AIA,1959,-19,
Anguilla,AIA,1960,1,
Anguilla,AIA,1961,45,
Anguilla,AIA,1962,53,
Anguilla,AIA,1963,44,
Anguilla,AIA,1964,51,
Anguilla,AIA,1965,46,
Anguilla,AIA,1966,55,
Anguilla,AIA,1967,55,
Anguilla,AIA,1968,57,
Anguilla,AIA,1969,50,
Anguilla,AIA,1970,67,
Anguilla,AIA,1971,52,
Anguilla,AIA,1972,51,
Anguilla,AIA,1973,39,
Anguilla,AIA,1974,36,
Anguilla,AIA,1975,17,
Anguilla,AIA,1976,26,
Anguilla,AIA,1977,22,
Anguilla,AIA,1978,20,
Anguilla,AIA,1979,15,
Anguilla,AIA,1980,10,
Anguilla,AIA,1981,16,
Anguilla,AIA,1982,25,
Anguilla,AIA,1983,19,
Anguilla,AIA,1984,92,
Anguilla,AIA,1985,214,
Anguilla,AIA,1986,267,
Anguilla,AIA,1987,274,
Anguilla,AIA,1988,288,
Anguilla,AIA,1989,309,
Anguilla,AIA,1990,306,
Anguilla,AIA,1991,306,
Anguilla,AIA,1992,277,
Anguilla,AIA,1993,247,
Anguilla,AIA,1994,237,
Anguilla,AIA,1995,249,
Anguilla,AIA,1996,262,
Anguilla,AIA,1997,278,
Anguilla,AIA,1998,279,
Anguilla,AIA,1999,307,
Anguilla,AIA,2000,332,
Anguilla,AIA,2001,301,
Anguilla,AIA,2002,217,
Anguilla,AIA,2003,189,
Anguilla,AIA,2004,189,
Anguilla,AIA,2005,198,
Anguilla,AIA,2006,203,
Anguilla,AIA,2007,204,
Anguilla,AIA,2008,214,
Anguilla,AIA,2009,227,
Anguilla,AIA,2010,234,
Anguilla,AIA,2011,221,
Anguilla,AIA,2012,-192,
Anguilla,AIA,2013,-129,
Anguilla,AIA,2014,476,
Anguilla,AIA,2015,487,
Anguilla,AIA,2016,109,
Anguilla,AIA,2017,106,
Anguilla,AIA,2018,297,
Anguilla,AIA,2019,98,
Anguilla,AIA,2020,19,
Anguilla,AIA,2021,-361,
Anguilla,AIA,2022,-301,
Anguilla,AIA,2023,233,
Anguilla,AIA,2024,,188
Anguilla,AIA,2025,,127
Anguilla,AIA,2026,,96
Anguilla,AIA,2027,,53
Anguilla,AIA,2028,,40
Anguilla,AIA,2029,,34
Anguilla,AIA,2030,,27
Anguilla,AIA,2031,,26
Anguilla,AIA,2032,,27
Anguilla,AIA,2033,,19
Anguilla,AIA,2034,,12
Anguilla,AIA,2035,,22
Anguilla,AIA,2036,,4
Anguilla,AIA,2037,,-11
Anguilla,AIA,2038,,-19
Anguilla,AIA,2039,,-22
Anguilla,AIA,2040,,-19
Anguilla,AIA,2041,,-11
Anguilla,AIA,2042,,-11
Anguilla,AIA,2043,,-18
Anguilla,AIA,2044,,-34
Anguilla,AIA,2045,,-51
Anguilla,AIA,2046,,-52
Anguilla,AIA,2047,,-74
Anguilla,AIA,2048,,-78
Anguilla,AIA,2049,,-63
Anguilla,AIA,2050,,-75
Anguilla,AIA,2051,,-82
Anguilla,AIA,2052,,-80
Anguilla,AIA,2053,,-91
Anguilla,AIA,2054,,-84
Anguilla,AIA,2055,,-84
Anguilla,AIA,2056,,-96
Anguilla,AIA,2057,,-102
Anguilla,AIA,2058,,-93
Anguilla,AIA,2059,,-101
Anguilla,AIA,2060,,-100
Anguilla,AIA,2061,,-99
Anguilla,AIA,2062,,-104
Anguilla,AIA,2063,,-111
Anguilla,AIA,2064,,-119
Anguilla,AIA,2065,,-106
Anguilla,AIA,2066,,-115
Anguilla,AIA,2067,,-113
Anguilla,AIA,2068,,-100
Anguilla,AIA,2069,,-112
Anguilla,AIA,2070,,-110
Anguilla,AIA,2071,,-100
Anguilla,AIA,2072,,-103
Anguilla,AIA,2073,,-104
Anguilla,AIA,2074,,-104
Anguilla,AIA,2075,,-108
Anguilla,AIA,2076,,-103
Anguilla,AIA,2077,,-108
Anguilla,AIA,2078,,-107
Anguilla,AIA,2079,,-102
Anguilla,AIA,2080,,-113
Anguilla,AIA,2081,,-99
Anguilla,AIA,2082,,-109
Anguilla,AIA,2083,,-113
Anguilla,AIA,2084,,-106
Anguilla,AIA,2085,,-112
Anguilla,AIA,2086,,-108
Anguilla,AIA,2087,,-112
Anguilla,AIA,2088,,-109
Anguilla,AIA,2089,,-104
Anguilla,AIA,2090,,-111
Anguilla,AIA,2091,,-118
Anguilla,AIA,2092,,-108
Anguilla,AIA,2093,,-109
Anguilla,AIA,2094,,-112
Anguilla,AIA,2095,,-110
Anguilla,AIA,2096,,-108
Anguilla,AIA,2097,,-113
Anguilla,AIA,2098,,-110
Anguilla,AIA,2099,,-105
Anguilla,AIA,2100,,-113
Antigua and Barbuda,ATG,1951,982,
Antigua and Barbuda,ATG,1952,972,
Antigua and Barbuda,ATG,1953,984,
Antigua and Barbuda,ATG,1954,992,
Antigua and Barbuda,ATG,1955,1003,
Antigua and Barbuda,ATG,1956,1005,
Antigua and Barbuda,ATG,1957,1026,
Antigua and Barbuda,ATG,1958,1047,
Antigua and Barbuda,ATG,1959,1076,
Antigua and Barbuda,ATG,1960,1072,
Antigua and Barbuda,ATG,1961,933,
Antigua and Barbuda,ATG,1962,797,
Antigua and Barbuda,ATG,1963,806,
Antigua and Barbuda,ATG,1964,878,
Antigua and Barbuda,ATG,1965,952,
Antigua and Barbuda,ATG,1966,924,
Antigua and Barbuda,ATG,1967,946,
Antigua and Barbuda,ATG,1968,975,
Antigua and Barbuda,ATG,1969,1000,
Antigua and Barbuda,ATG,1970,717,
Antigua and Barbuda,ATG,1971,198,
Antigua and Barbuda,ATG,1972,-116,
Antigua and Barbuda,ATG,1973,-269,
Antigua and Barbuda,ATG,1974,-288,
Antigua and Barbuda,ATG,1975,-218,
Antigua and Barbuda,ATG,1976,-77,
Antigua and Barbuda,ATG,1977,103,
Antigua and Barbuda,ATG,1978,173,
Antigua and Barbuda,ATG,1979,242,
Antigua and Barbuda,ATG,1980,234,
Antigua and Barbuda,ATG,1981,155,
Antigua and Barbuda,ATG,1982,116,
Antigua and Barbuda,ATG,1983,150,
Antigua and Barbuda,ATG,1984,-53,
Antigua and Barbuda,ATG,1985,-293,
Antigua and Barbuda,ATG,1986,-314,
Antigua and Barbuda,ATG,1987,-328,
Antigua and Barbuda,ATG,1988,-323,
Antigua and Barbuda,ATG,1989,-295,
Antigua and Barbuda,ATG,1990,-259,
Antigua and Barbuda,ATG,1991,319,
Antigua and Barbuda,ATG,1992,1016,
Antigua and Barbuda,ATG,1993,1179,
Antigua and Barbuda,ATG,1994,1259,
Antigua and Barbuda,ATG,1995,1350,
Antigua and Barbuda,ATG,1996,1419,
Antigua and Barbuda,ATG,1997,1442,
Antigua and Barbuda,ATG,1998,1359,
Antigua and Barbuda,ATG,1999,1251,
Antigua and Barbuda,ATG,2000,1248,
Antigua and Barbuda,ATG,2001,1153,
Antigua and Barbuda,ATG,2002,967,
Antigua and Barbuda,ATG,2003,847,
Antigua and Barbuda,ATG,2004,838,
Antigua and Barbuda,ATG,2005,894,
Antigua and Barbuda,ATG,2006,991,
Antigua and Barbuda,ATG,2007,1097,
Antigua and Barbuda,ATG,2008,1210,
Antigua and Barbuda,ATG,2009,1267,
Antigua and Barbuda,ATG,2010,1144,
Antigua and Barbuda,ATG,2011,1013,
Antigua and Barbuda,ATG,2012,925,
Antigua and Barbuda,ATG,2013,799,
Antigua and Barbuda,ATG,2014,710,
Antigua and Barbuda,ATG,2015,637,
Antigua and Barbuda,ATG,2016,559,
Antigua and Barbuda,ATG,2017,503,
Antigua and Barbuda,ATG,2018,459,
Antigua and Barbuda,ATG,2019,435,
Antigua and Barbuda,ATG,2020,487,
Antigua and Barbuda,ATG,2021,494,
Antigua and Barbuda,ATG,2022,492,
Antigua and Barbuda,ATG,2023,481,
Antigua and Barbuda,ATG,2024,,451
Antigua and Barbuda,ATG,2025,,440
Antigua and Barbuda,ATG,2026,,409
Antigua and Barbuda,ATG,2027,,388
Antigua and Barbuda,ATG,2028,,360
Antigua and Barbuda,ATG,2029,,341
Antigua and Barbuda,ATG,2030,,287
Antigua and Barbuda,ATG,2031,,256
Antigua and Barbuda,ATG,2032,,222
Antigua and Barbuda,ATG,2033,,206
Antigua and Barbuda,ATG,2034,,179
Antigua and Barbuda,ATG,2035,,151
Antigua and Barbuda,ATG,2036,,99
Antigua and Barbuda,ATG,2037,,50
Antigua and Barbuda,ATG,2038,,21
Antigua and Barbuda,ATG,2039,,-7
Antigua and Barbuda,ATG,2040,,-41
Antigua and Barbuda,ATG,2041,,-84
Antigua and Barbuda,ATG,2042,,-108
Antigua and Barbuda,ATG,2043,,-148
Antigua and Barbuda,ATG,2044,,-174
Antigua and Barbuda,ATG,2045,,-206
Antigua and Barbuda,ATG,2046,,-221
Antigua and Barbuda,ATG,2047,,-250
Antigua and Barbuda,ATG,2048,,-271
Antigua and Barbuda,ATG,2049,,-291
Antigua and Barbuda,ATG,2050,,-328
Antigua and Barbuda,ATG,2051,,-342
Antigua and Barbuda,ATG,2052,,-356
Antigua and Barbuda,ATG,2053,,-388
Antigua and Barbuda,ATG,2054,,-410
Antigua and Barbuda,ATG,2055,,-426
Antigua and Barbuda,ATG,2056,,-413
Antigua and Barbuda,ATG,2057,,-409
Antigua and Barbuda,ATG,2058,,-450
Antigua and Barbuda,ATG,2059,,-446
Antigua and Barbuda,ATG,2060,,-432
Antigua and Barbuda,ATG,2061,,-474
Antigua and Barbuda,ATG,2062,,-468
Antigua and Barbuda,ATG,2063,,-485
Antigua and Barbuda,ATG,2064,,-496
Antigua and Barbuda,ATG,2065,,-503
Antigua and Barbuda,ATG,2066,,-517
Antigua and Barbuda,ATG,2067,,-530
Antigua and Barbuda,ATG,2068,,-543
Antigua and Barbuda,ATG,2069,,-547
Antigua and Barbuda,ATG,2070,,-547
Antigua and Barbuda,ATG,2071,,-568
Antigua and Barbuda,ATG,2072,,-581
Antigua and Barbuda,ATG,2073,,-581
Antigua and Barbuda,ATG,2074,,-580
Antigua and Barbuda,ATG,2075,,-586
Antigua and Barbuda,ATG,2076,,-570
Antigua and Barbuda,ATG,2077,,-611
Antigua and Barbuda,ATG,2078,,-619
Antigua and Barbuda,ATG,2079,,-626
Antigua and Barbuda,ATG,2080,,-628
Antigua and Barbuda,ATG,2081,,-611
Antigua and Barbuda,ATG,2082,,-625
Antigua and Barbuda,ATG,2083,,-622
Antigua and Barbuda,ATG,2084,,-622
Antigua and Barbuda,ATG,2085,,-613
Antigua and Barbuda,ATG,2086,,-617
Antigua and Barbuda,ATG,2087,,-634
Antigua and Barbuda,ATG,2088,,-617
Antigua and Barbuda,ATG,2089,,-608
Antigua and Barbuda,ATG,2090,,-607
Antigua and Barbuda,ATG,2091,,-608
Antigua and Barbuda,ATG,2092,,-611
Antigua and Barbuda,ATG,2093,,-594
Antigua and Barbuda,ATG,2094,,-582
Antigua and Barbuda,ATG,2095,,-583
Antigua and Barbuda,ATG,2096,,-574
Antigua and Barbuda,ATG,2097,,-571
Antigua and Barbuda,ATG,2098,,-553
Antigua and Barbuda,ATG,2099,,-540
Antigua and Barbuda,ATG,2100,,-542
Argentina,ARG,1951,338435,
Argentina,ARG,1952,342415,
Argentina,ARG,1953,342417,
Argentina,ARG,1954,339912,
Argentina,ARG,1955,334825,
Argentina,ARG,1956,333937,
Argentina,ARG,1957,333072,
Argentina,ARG,1958,331219,
Argentina,ARG,1959,335340,
Argentina,ARG,1960,336451,
Argentina,ARG,1961,340225,
Argentina,ARG,1962,346263,
Argentina,ARG,1963,349159,
Argentina,ARG,1964,347749,
Argentina,ARG,1965,343183,
Argentina,ARG,1966,341264,
Argentina,ARG,1967,345165,
Argentina,ARG,1968,351517,
Argentina,ARG,1969,358136,
Argentina,ARG,1970,369614,
Argentina,ARG,1971,378882,
Argentina,ARG,1972,387120,
Argentina,ARG,1973,401675,
Argentina,ARG,1974,415345,
Argentina,ARG,1975,412754,
Argentina,ARG,1976,408176,
Argentina,ARG,1977,419533,
Argentina,ARG,1978,430347,
Argentina,ARG,1979,436732,
Argentina,ARG,1980,442703,
Argentina,ARG,1981,452359,
Argentina,ARG,1982,460312,
Argentina,ARG,1983,467066,
Argentina,ARG,1984,471756,
Argentina,ARG,1985,473358,
Argentina,ARG,1986,475534,
Argentina,ARG,1987,479782,
Argentina,ARG,1988,488770,
Argentina,ARG,1989,490424,
Argentina,ARG,1990,484949,
Argentina,ARG,1991,474386,
Argentina,ARG,1992,463239,
Argentina,ARG,1993,459187,
Argentina,ARG,1994,460773,
Argentina,ARG,1995,456524,
Argentina,ARG,1996,443779,
Argentina,ARG,1997,433995,
Argentina,ARG,1998,425072,
Argentina,ARG,1999,421825,
Argentina,ARG,2000,419299,
Argentina,ARG,2001,410831,
Argentina,ARG,2002,404528,
Argentina,ARG,2003,394938,
Argentina,ARG,2004,391632,
Argentina,ARG,2005,400871,
Argentina,ARG,2006,405327,
Argentina,ARG,2007,394654,
Argentina,ARG,2008,407384,
Argentina,ARG,2009,430681,
Argentina,ARG,2010,433862,
Argentina,ARG,2011,441961,
Argentina,ARG,2012,431063,
Argentina,ARG,2013,420735,
Argentina,ARG,2014,441618,
Argentina,ARG,2015,452940,
Argentina,ARG,2016,423301,
Argentina,ARG,2017,388586,
Argentina,ARG,2018,365978,
Argentina,ARG,2019,318593,
Argentina,ARG,2020,218491,
Argentina,ARG,2021,120322,
Argentina,ARG,2022,95622,
Argentina,ARG,2023,130498,
Argentina,ARG,2024,,157751
Argentina,ARG,2025,,155226
Argentina,ARG,2026,,152353
Argentina,ARG,2027,,149611
Argentina,ARG,2028,,146599
Argentina,ARG,2029,,143826
Argentina,ARG,2030,,141256
Argentina,ARG,2031,,138713
Argentina,ARG,2032,,136139
Argentina,ARG,2033,,133647
Argentina,ARG,2034,,131015
Argentina,ARG,2035,,127453
Argentina,ARG,2036,,123366
Argentina,ARG,2037,,119156
Argentina,ARG,2038,,114273
Argentina,ARG,2039,,108042
Argentina,ARG,2040,,100814
Argentina,ARG,2041,,92843
Argentina,ARG,2042,,84022
Argentina,ARG,2043,,75046
Argentina,ARG,2044,,65970
Argentina,ARG,2045,,56314
Argentina,ARG,2046,,45836
Argentina,ARG,2047,,34813
Argentina,ARG,2048,,23542
Argentina,ARG,2049,,12241
Argentina,ARG,2050,,676
Argentina,ARG,2051,,-11855
Argentina,ARG,2052,,-24720
Argentina,ARG,2053,,-37636
Argentina,ARG,2054,,-50118
Argentina,ARG,2055,,-62388
Argentina,ARG,2056,,-74874
Argentina,ARG,2057,,-86744
Argentina,ARG,2058,,-97745
Argentina,ARG,2059,,-107535
Argentina,ARG,2060,,-116642
Argentina,ARG,2061,,-125219
Argentina,ARG,2062,,-132719
Argentina,ARG,2063,,-139565
Argentina,ARG,2064,,-145899
