Entity,Code,Year,Deaths,Projected deaths (Projected),Births,Projected births (Projected)
Algeria,DZA,1960,269350,,559939,
Algeria,DZA,1961,274322,,570791,
Algeria,DZA,1962,293599,,577509,
Algeria,DZA,1963,268215,,583861,
Algeria,DZA,1964,275366,,588100,
Algeria,DZA,1965,282083,,593286,
Algeria,DZA,1966,285289,,594913,
Algeria,DZA,1967,288986,,605282,
Algeria,DZA,1968,292500,,617064,
Algeria,DZA,1969,295320,,629861,
Algeria,DZA,1970,296800,,643374,
Algeria,DZA,1971,296685,,652748,
Algeria,DZA,1972,294999,,663182,
Algeria,DZA,1973,292266,,675003,
Algeria,DZA,1974,288290,,687801,
Algeria,DZA,1975,283169,,700970,
Algeria,DZA,1976,284776,,724981,
Algeria,DZA,1977,281561,,746973,
Algeria,DZA,1978,270981,,762849,
Algeria,DZA,1979,256661,,780536,
Algeria,DZA,1980,239384,,799359,
Algeria,DZA,1981,215364,,810522,
Algeria,DZA,1982,198832,,819265,
Algeria,DZA,1983,187307,,828462,
Algeria,DZA,1984,177394,,833869,
Algeria,DZA,1985,167328,,839496,
Algeria,DZA,1986,159290,,820921,
Algeria,DZA,1987,153352,,798654,
Algeria,DZA,1988,148758,,785976,
Algeria,DZA,1989,146103,,774645,
Algeria,DZA,1990,147150,,759522,
Algeria,DZA,1991,149453,,766307,
Algeria,DZA,1992,152828,,780107,
Algeria,DZA,1993,156225,,767514,
Algeria,DZA,1994,166593,,761045,
Algeria,DZA,1995,166118,,699241,
Algeria,DZA,1996,165326,,648953,
Algeria,DZA,1997,163274,,613429,
Algeria,DZA,1998,163224,,589139,
Algeria,DZA,1999,158630,,592808,
Algeria,DZA,2000,157897,,604906,
Algeria,DZA,2001,157331,,607972,
Algeria,DZA,2002,154929,,606306,
Algeria,DZA,2003,156843,,631106,
Algeria,DZA,2004,154796,,663545,
Algeria,DZA,2005,156629,,699801,
Algeria,DZA,2006,158850,,739665,
Algeria,DZA,2007,161813,,782007,
Algeria,DZA,2008,164346,,826387,
Algeria,DZA,2009,167001,,858476,
Algeria,DZA,2010,169289,,888644,
Algeria,DZA,2011,171899,,913717,
Algeria,DZA,2012,175212,,965845,
Algeria,DZA,2013,178301,,980492,
Algeria,DZA,2014,182163,,1021803,
Algeria,DZA,2015,185878,,1032935,
Algeria,DZA,2016,189812,,1039209,
Algeria,DZA,2017,194263,,1042868,
Algeria,DZA,2018,198389,,1022803,
Algeria,DZA,2019,202652,,1012181,
Algeria,DZA,2020,263726,,987851,
Algeria,DZA,2021,222033,,957511,
Algeria,DZA,2022,209276,,931867,
Algeria,DZA,2023,214261,,905981,
Algeria,DZA,2024,,216165,,881823
Algeria,DZA,2025,,220314,,855432
Algeria,DZA,2026,,224898,,832197
Algeria,DZA,2027,,229855,,811548
Algeria,DZA,2028,,235192,,794567
Algeria,DZA,2029,,240675,,781454
Algeria,DZA,2030,,246661,,771716
Algeria,DZA,2031,,252971,,764881
Algeria,DZA,2032,,259830,,761645
Algeria,DZA,2033,,266864,,762903
Algeria,DZA,2034,,274360,,768066
Algeria,DZA,2035,,282032,,774693
Algeria,DZA,2036,,289924,,785171
Algeria,DZA,2037,,297982,,795522
Algeria,DZA,2038,,306155,,808529
Algeria,DZA,2039,,314583,,821833
Algeria,DZA,2040,,322953,,835074
Algeria,DZA,2041,,331767,,846594
Algeria,DZA,2042,,340505,,857664
Algeria,DZA,2043,,349760,,867391
Algeria,DZA,2044,,358893,,875493
Algeria,DZA,2045,,368168,,879153
Algeria,DZA,2046,,377317,,880961
Algeria,DZA,2047,,386557,,879290
Algeria,DZA,2048,,395744,,875128
Algeria,DZA,2049,,405236,,867599
Algeria,DZA,2050,,414867,,859208
Algeria,DZA,2051,,424670,,849065
Algeria,DZA,2052,,434249,,835997
Algeria,DZA,2053,,443829,,823037
Algeria,DZA,2054,,453355,,808681
Algeria,DZA,2055,,462946,,794706
Algeria,DZA,2056,,472756,,779618
Algeria,DZA,2057,,482641,,766489
Algeria,DZA,2058,,492243,,753933
Algeria,DZA,2059,,501806,,742956
Algeria,DZA,2060,,511215,,732255
Algeria,DZA,2061,,520351,,724500
Algeria,DZA,2062,,529713,,717914
Algeria,DZA,2063,,538554,,713428
Algeria,DZA,2064,,547122,,710885
Algeria,DZA,2065,,554775,,709644
Algeria,DZA,2066,,562334,,710198
Algeria,DZA,2067,,569915,,710823
Algeria,DZA,2068,,576847,,711731
Algeria,DZA,2069,,583116,,714321
Algeria,DZA,2070,,588254,,717013
Algeria,DZA,2071,,593084,,719098
Algeria,DZA,2072,,597322,,720935
Algeria,DZA,2073,,601366,,723411
Algeria,DZA,2074,,603630,,724145
Algeria,DZA,2075,,605744,,725002
Algeria,DZA,2076,,607401,,724237
Algeria,DZA,2077,,608644,,722566
Algeria,DZA,2078,,609398,,719335
Algeria,DZA,2079,,609343,,715828
Algeria,DZA,2080,,609014,,710789
Algeria,DZA,2081,,608449,,704945
Algeria,DZA,2082,,607178,,697539
Algeria,DZA,2083,,606361,,690174
Algeria,DZA,2084,,605920,,682166
Algeria,DZA,2085,,605716,,673833
Algeria,DZA,2086,,605786,,665389
Algeria,DZA,2087,,606484,,657274
Algeria,DZA,2088,,608148,,649737
Algeria,DZA,2089,,610812,,642453
Algeria,DZA,2090,,614081,,634865
Algeria,DZA,2091,,618726,,628597
Algeria,DZA,2092,,624427,,622334
Algeria,DZA,2093,,631506,,617242
Algeria,DZA,2094,,639150,,612928
Algeria,DZA,2095,,647305,,608714
Algeria,DZA,2096,,656300,,605453
Algeria,DZA,2097,,665846,,602593
Algeria,DZA,2098,,676880,,601183
Algeria,DZA,2099,,687457,,599061
Algeria,DZA,2100,,698466,,598006
American Samoa,ASM,1950,189,,845,
American Samoa,ASM,1951,184,,868,
American Samoa,ASM,1952,178,,858,
American Samoa,ASM,1953,173,,847,
American Samoa,ASM,1954,171,,839,
American Samoa,ASM,1955,168,,834,
American Samoa,ASM,1956,162,,830,
American Samoa,ASM,1957,157,,836,
American Samoa,ASM,1958,154,,845,
American Samoa,ASM,1959,149,,847,
American Samoa,ASM,1960,146,,835,
American Samoa,ASM,1961,142,,848,
American Samoa,ASM,1962,142,,878,
American Samoa,ASM,1963,142,,916,
American Samoa,ASM,1964,140,,955,
American Samoa,ASM,1965,147,,975,
American Samoa,ASM,1966,234,,986,
American Samoa,ASM,1967,155,,991,
American Samoa,ASM,1968,158,,991,
American Samoa,ASM,1969,160,,994,
American Samoa,ASM,1970,160,,994,
American Samoa,ASM,1971,158,,997,
American Samoa,ASM,1972,153,,986,
American Samoa,ASM,1973,151,,986,
American Samoa,ASM,1974,150,,988,
American Samoa,ASM,1975,149,,993,
American Samoa,ASM,1976,148,,1006,
American Samoa,ASM,1977,149,,1028,
American Samoa,ASM,1978,147,,1051,
American Samoa,ASM,1979,150,,1068,
American Samoa,ASM,1980,151,,1085,
American Samoa,ASM,1981,158,,1115,
American Samoa,ASM,1982,160,,1149,
American Samoa,ASM,1983,161,,1181,
American Samoa,ASM,1984,163,,1238,
American Samoa,ASM,1985,168,,1303,
American Samoa,ASM,1986,168,,1373,
American Samoa,ASM,1987,171,,1446,
American Samoa,ASM,1988,184,,1535,
American Samoa,ASM,1989,195,,1645,
American Samoa,ASM,1990,205,,1741,
American Samoa,ASM,1991,211,,1808,
American Samoa,ASM,1992,217,,1846,
American Samoa,ASM,1993,219,,1894,
American Samoa,ASM,1994,223,,1826,
American Samoa,ASM,1995,224,,1731,
American Samoa,ASM,1996,228,,1664,
American Samoa,ASM,1997,233,,1643,
American Samoa,ASM,1998,242,,1649,
American Samoa,ASM,1999,248,,1660,
American Samoa,ASM,2000,248,,1662,
American Samoa,ASM,2001,254,,1643,
American Samoa,ASM,2002,253,,1624,
American Samoa,ASM,2003,255,,1624,
American Samoa,ASM,2004,253,,1618,
American Samoa,ASM,2005,256,,1561,
American Samoa,ASM,2006,262,,1467,
American Samoa,ASM,2007,263,,1374,
American Samoa,ASM,2008,266,,1319,
American Samoa,ASM,2009,301,,1276,
American Samoa,ASM,2010,267,,1235,
American Samoa,ASM,2011,268,,1196,
American Samoa,ASM,2012,278,,1159,
American Samoa,ASM,2013,284,,1120,
American Samoa,ASM,2014,287,,1086,
American Samoa,ASM,2015,293,,1048,
American Samoa,ASM,2016,301,,1000,
American Samoa,ASM,2017,302,,939,
American Samoa,ASM,2018,304,,876,
American Samoa,ASM,2019,308,,819,
American Samoa,ASM,2020,315,,779,
American Samoa,ASM,2021,320,,770,
American Samoa,ASM,2022,331,,750,
American Samoa,ASM,2023,329,,731,
American Samoa,ASM,2024,,337,,701
American Samoa,ASM,2025,,341,,678
American Samoa,ASM,2026,,346,,657
American Samoa,ASM,2027,,349,,639
American Samoa,ASM,2028,,360,,624
American Samoa,ASM,2029,,362,,612
American Samoa,ASM,2030,,368,,603
American Samoa,ASM,2031,,376,,598
American Samoa,ASM,2032,,385,,595
American Samoa,ASM,2033,,392,,594
American Samoa,ASM,2034,,398,,596
American Samoa,ASM,2035,,404,,599
American Samoa,ASM,2036,,405,,602
American Samoa,ASM,2037,,409,,603
American Samoa,ASM,2038,,421,,603
American Samoa,ASM,2039,,423,,601
American Samoa,ASM,2040,,427,,599
American Samoa,ASM,2041,,430,,594
American Samoa,ASM,2042,,435,,587
American Samoa,ASM,2043,,434,,581
American Samoa,ASM,2044,,439,,575
American Samoa,ASM,2045,,443,,568
American Samoa,ASM,2046,,448,,560
American Samoa,ASM,2047,,450,,550
American Samoa,ASM,2048,,454,,539
American Samoa,ASM,2049,,454,,527
American Samoa,ASM,2050,,458,,512
American Samoa,ASM,2051,,458,,498
American Samoa,ASM,2052,,453,,483
American Samoa,ASM,2053,,455,,468
American Samoa,ASM,2054,,454,,454
American Samoa,ASM,2055,,452,,440
American Samoa,ASM,2056,,449,,429
American Samoa,ASM,2057,,444,,418
American Samoa,ASM,2058,,443,,409
American Samoa,ASM,2059,,442,,402
American Samoa,ASM,2060,,440,,396
American Samoa,ASM,2061,,431,,391
American Samoa,ASM,2062,,428,,388
American Samoa,ASM,2063,,425,,385
American Samoa,ASM,2064,,420,,384
American Samoa,ASM,2065,,414,,384
American Samoa,ASM,2066,,403,,385
American Samoa,ASM,2067,,405,,387
American Samoa,ASM,2068,,400,,389
American Samoa,ASM,2069,,395,,390
American Samoa,ASM,2070,,390,,391
American Samoa,ASM,2071,,383,,392
American Samoa,ASM,2072,,380,,393
American Samoa,ASM,2073,,375,,393
American Samoa,ASM,2074,,373,,392
American Samoa,ASM,2075,,368,,391
American Samoa,ASM,2076,,367,,389
American Samoa,ASM,2077,,362,,387
American Samoa,ASM,2078,,359,,384
American Samoa,ASM,2079,,356,,380
American Samoa,ASM,2080,,356,,375
American Samoa,ASM,2081,,354,,370
American Samoa,ASM,2082,,357,,365
American Samoa,ASM,2083,,353,,359
American Samoa,ASM,2084,,357,,353
American Samoa,ASM,2085,,357,,348
American Samoa,ASM,2086,,361,,342
American Samoa,ASM,2087,,366,,336
American Samoa,ASM,2088,,370,,331
American Samoa,ASM,2089,,379,,327
American Samoa,ASM,2090,,385,,322
American Samoa,ASM,2091,,387,,317
American Samoa,ASM,2092,,396,,314
American Samoa,ASM,2093,,405,,311
American Samoa,ASM,2094,,410,,308
American Samoa,ASM,2095,,417,,307
American Samoa,ASM,2096,,422,,305
American Samoa,ASM,2097,,432,,305
American Samoa,ASM,2098,,437,,304
American Samoa,ASM,2099,,436,,304
American Samoa,ASM,2100,,438,,305
Americas (UN),,1950,4519355,,,
Americas (UN),,1951,4537971,,,
Americas (UN),,1952,4538478,,,
Americas (UN),,1953,4544200,,,
Americas (UN),,1954,4491792,,,
Americas (UN),,1955,4534082,,,
Americas (UN),,1956,4563804,,,
Americas (UN),,1957,4632950,,,
Americas (UN),,1958,4630721,,,
Americas (UN),,1959,4639271,,,
Americas (UN),,1960,4695096,,,
Americas (UN),,1961,4692110,,,
Americas (UN),,1962,4771254,,,
Americas (UN),,1963,4857954,,,
Americas (UN),,1964,4858966,,,
Americas (UN),,1965,4902065,,,
Americas (UN),,1966,4941643,,,
Americas (UN),,1967,4943558,,,
Americas (UN),,1968,5048096,,,
Americas (UN),,1969,5067788,,,
Americas (UN),,1970,5134846,,,
Americas (UN),,1971,5080828,,,
Americas (UN),,1972,5123422,,,
Americas (UN),,1973,5130150,,,
Americas (UN),,1974,5095878,,,
Americas (UN),,1975,5033298,,,
Americas (UN),,1976,5071298,,,
Americas (UN),,1977,5031023,,,
Americas (UN),,1978,5061312,,,
Americas (UN),,1979,5061433,,,
Americas (UN),,1980,5156990,,,
Americas (UN),,1981,5143577,,,
Americas (UN),,1982,5175720,,,
Americas (UN),,1983,5198347,,,
Americas (UN),,1984,5231204,,,
Americas (UN),,1985,5316815,,,
Americas (UN),,1986,5304019,,,
Americas (UN),,1987,5334083,,,
Americas (UN),,1988,5396060,,,
Americas (UN),,1989,5392882,,,
Americas (UN),,1990,5413429,,,
Americas (UN),,1991,5447073,,,
Americas (UN),,1992,5472046,,,
Americas (UN),,1993,5584498,,,
Americas (UN),,1994,5597659,,,
Americas (UN),,1995,5641552,,,
Americas (UN),,1996,5652768,,,
Americas (UN),,1997,5661321,,,
Americas (UN),,1998,5739467,,,
Americas (UN),,1999,5803810,,,
Americas (UN),,2000,5841743,,,
Americas (UN),,2001,5880213,,,
Americas (UN),,2002,5919887,,,
Americas (UN),,2003,5957649,,,
Americas (UN),,2004,5938219,,,
Americas (UN),,2005,6010637,,,
Americas (UN),,2006,6030475,,,
Americas (UN),,2007,6093871,,,
Americas (UN),,2008,6191948,,,
Americas (UN),,2009,6209772,,,
Americas (UN),,2010,6379416,,,
Americas (UN),,2011,6377985,,,
Americas (UN),,2012,6440197,,,
Americas (UN),,2013,6537163,,,
Americas (UN),,2014,6620197,,,
Americas (UN),,2015,6760058,,,
Americas (UN),,2016,6918965,,,
Americas (UN),,2017,7056927,,,
Americas (UN),,2018,7134468,,,
Americas (UN),,2019,7236913,,,
Americas (UN),,2020,8663368,,,
Americas (UN),,2021,9408520,,,
Americas (UN),,2022,8149662,,,
Americas (UN),,2023,7639617,,,
Americas (UN),,2024,,7776605,,
Americas (UN),,2025,,7911113,,
Americas (UN),,2026,,8050526,,
Americas (UN),,2027,,8190337,,
Americas (UN),,2028,,8336675,,
Americas (UN),,2029,,8483190,,
Americas (UN),,2030,,8633837,,
Americas (UN),,2031,,8789442,,
Americas (UN),,2032,,8947421,,
Americas (UN),,2033,,9108194,,
Americas (UN),,2034,,9270910,,
Americas (UN),,2035,,9434791,,
Americas (UN),,2036,,9600202,,
Americas (UN),,2037,,9766768,,
Americas (UN),,2038,,9931748,,
Americas (UN),,2039,,10097788,,
Americas (UN),,2040,,10257527,,
Americas (UN),,2041,,10418438,,
Americas (UN),,2042,,10572890,,
Americas (UN),,2043,,10724450,,
Americas (UN),,2044,,10871023,,
Americas (UN),,2045,,11009291,,
Americas (UN),,2046,,11143310,,
Americas (UN),,2047,,11272084,,
Americas (UN),,2048,,11399222,,
Americas (UN),,2049,,11515501,,
Americas (UN),,2050,,11629707,,
Americas (UN),,2051,,11734964,,
Americas (UN),,2052,,11829039,,
Americas (UN),,2053,,11923001,,
Americas (UN),,2054,,12011654,,
Americas (UN),,2055,,12090065,,
Americas (UN),,2056,,12166321,,
Americas (UN),,2057,,12242167,,
Americas (UN),,2058,,12311866,,
Americas (UN),,2059,,12384982,,
Americas (UN),,2060,,12448602,,
Americas (UN),,2061,,12520212,,
Americas (UN),,2062,,12587412,,
Americas (UN),,2063,,12657292,,
Americas (UN),,2064,,12729889,,
Americas (UN),,2065,,12804134,,
Americas (UN),,2066,,12882934,,
Americas (UN),,2067,,12959312,,
Americas (UN),,2068,,13046153,,
Americas (UN),,2069,,13126901,,
Americas (UN),,2070,,13208628,,
Americas (UN),,2071,,13293570,,
Americas (UN),,2072,,13375780,,
Americas (UN),,2073,,13451443,,
Americas (UN),,2074,,13525439,,
Americas (UN),,2075,,13596302,,
Americas (UN),,2076,,13666028,,
Americas (UN),,2077,,13728221,,
Americas (UN),,2078,,13779127,,
Americas (UN),,2079,,13831125,,
Americas (UN),,2080,,13872733,,
Americas (UN),,2081,,13911969,,
Americas (UN),,2082,,13940753,,
Americas (UN),,2083,,13964591,,
Americas (UN),,2084,,13973584,,
Americas (UN),,2085,,13983905,,
Americas (UN),,2086,,13990600,,
Americas (UN),,2087,,13989005,,
Americas (UN),,2088,,13980856,,
Americas (UN),,2089,,13972741,,
Americas (UN),,2090,,13961589,,
Americas (UN),,2091,,13951673,,
Americas (UN),,2092,,13941299,,
Americas (UN),,2093,,13929614,,
Americas (UN),,2094,,13923417,,
Americas (UN),,2095,,13913241,,
Americas (UN),,2096,,13903891,,
Americas (UN),,2097,,13892467,,
Americas (UN),,2098,,13877057,,
Americas (UN),,2099,,13860888,,
Americas (UN),,2100,,13835176,,
Andorra,AND,1950,62,,92,
Andorra,AND,1951,60,,98,
Andorra,AND,1952,60,,92,
Andorra,AND,1953,59,,89,
Andorra,AND,1954,58,,89,
Andorra,AND,1955,60,,98,
Andorra,AND,1956,59,,111,
Andorra,AND,1957,60,,128,
Andorra,AND,1958,60,,147,
Andorra,AND,1959,60,,168,
Andorra,AND,1960,61,,184,
Andorra,AND,1961,62,,201,
Andorra,AND,1962,63,,219,
Andorra,AND,1963,62,,241,
Andorra,AND,1964,63,,268,
Andorra,AND,1965,66,,289,
Andorra,AND,1966,72,,311,
Andorra,AND,1967,74,,330,
Andorra,AND,1968,76,,345,
Andorra,AND,1969,78,,364,
Andorra,AND,1970,85,,388,
Andorra,AND,1971,90,,421,
Andorra,AND,1972,93,,464,
Andorra,AND,1973,97,,488,
Andorra,AND,1974,98,,514,
Andorra,AND,1975,101,,504,
Andorra,AND,1976,104,,494,
Andorra,AND,1977,113,,494,
Andorra,AND,1978,118,,496,
Andorra,AND,1979,123,,507,
Andorra,AND,1980,125,,551,
Andorra,AND,1981,136,,572,
Andorra,AND,1982,145,,577,
Andorra,AND,1983,160,,554,
Andorra,AND,1984,177,,547,
Andorra,AND,1985,192,,560,
Andorra,AND,1986,209,,574,
Andorra,AND,1987,231,,599,
Andorra,AND,1988,244,,612,
Andorra,AND,1989,267,,649,
Andorra,AND,1990,273,,649,
Andorra,AND,1991,292,,698,
Andorra,AND,1992,301,,779,
Andorra,AND,1993,331,,803,
Andorra,AND,1994,355,,831,
Andorra,AND,1995,341,,820,
Andorra,AND,1996,346,,814,
Andorra,AND,1997,367,,832,
Andorra,AND,1998,384,,852,
Andorra,AND,1999,394,,867,
Andorra,AND,2000,405,,758,
Andorra,AND,2001,412,,751,
Andorra,AND,2002,424,,713,
Andorra,AND,2003,440,,663,
Andorra,AND,2004,462,,762,
Andorra,AND,2005,469,,813,
Andorra,AND,2006,464,,835,
Andorra,AND,2007,474,,822,
Andorra,AND,2008,484,,873,
Andorra,AND,2009,501,,847,
Andorra,AND,2010,502,,867,
Andorra,AND,2011,461,,814,
Andorra,AND,2012,458,,782,
Andorra,AND,2013,440,,679,
Andorra,AND,2014,423,,662,
Andorra,AND,2015,406,,659,
Andorra,AND,2016,387,,609,
Andorra,AND,2017,398,,578,
Andorra,AND,2018,409,,538,
Andorra,AND,2019,419,,535,
Andorra,AND,2020,639,,529,
Andorra,AND,2021,541,,535,
Andorra,AND,2022,468,,546,
Andorra,AND,2023,486,,555,
Andorra,AND,2024,,495,,561
Andorra,AND,2025,,508,,568
Andorra,AND,2026,,523,,575
Andorra,AND,2027,,539,,580
Andorra,AND,2028,,551,,585
Andorra,AND,2029,,567,,587
Andorra,AND,2030,,588,,589
Andorra,AND,2031,,601,,589
Andorra,AND,2032,,616,,587
Andorra,AND,2033,,633,,584
Andorra,AND,2034,,651,,580
Andorra,AND,2035,,668,,576
Andorra,AND,2036,,691,,573
Andorra,AND,2037,,713,,567
Andorra,AND,2038,,734,,561
Andorra,AND,2039,,756,,554
Andorra,AND,2040,,778,,547
Andorra,AND,2041,,804,,537
Andorra,AND,2042,,825,,530
Andorra,AND,2043,,852,,519
Andorra,AND,2044,,875,,511
Andorra,AND,2045,,899,,498
Andorra,AND,2046,,924,,486
Andorra,AND,2047,,948,,475
Andorra,AND,2048,,973,,462
Andorra,AND,2049,,994,,450
Andorra,AND,2050,,1020,,439
Andorra,AND,2051,,1044,,429
Andorra,AND,2052,,1065,,420
Andorra,AND,2053,,1085,,413
Andorra,AND,2054,,1107,,406
Andorra,AND,2055,,1125,,401
Andorra,AND,2056,,1143,,397
Andorra,AND,2057,,1162,,395
Andorra,AND,2058,,1175,,394
Andorra,AND,2059,,1190,,394
Andorra,AND,2060,,1196,,394
Andorra,AND,2061,,1205,,394
Andorra,AND,2062,,1210,,394
Andorra,AND,2063,,1217,,393
Andorra,AND,2064,,1222,,390
Andorra,AND,2065,,1222,,388
Andorra,AND,2066,,1222,,385
Andorra,AND,2067,,1218,,385
Andorra,AND,2068,,1215,,382
Andorra,AND,2069,,1210,,379
Andorra,AND,2070,,1201,,376
Andorra,AND,2071,,1197,,373
Andorra,AND,2072,,1184,,371
Andorra,AND,2073,,1175,,367
Andorra,AND,2074,,1162,,364
Andorra,AND,2075,,1148,,361
Andorra,AND,2076,,1135,,357
Andorra,AND,2077,,1126,,354
Andorra,AND,2078,,1116,,349
Andorra,AND,2079,,1099,,344
Andorra,AND,2080,,1084,,338
Andorra,AND,2081,,1074,,333
Andorra,AND,2082,,1059,,328
Andorra,AND,2083,,1047,,322
Andorra,AND,2084,,1034,,316
Andorra,AND,2085,,1022,,312
Andorra,AND,2086,,1015,,308
Andorra,AND,2087,,1003,,305
Andorra,AND,2088,,993,,302
Andorra,AND,2089,,982,,299
Andorra,AND,2090,,972,,296
Andorra,AND,2091,,962,,295
Andorra,AND,2092,,953,,293
Andorra,AND,2093,,939,,290
Andorra,AND,2094,,926,,289
Andorra,AND,2095,,915,,287
Andorra,AND,2096,,905,,285
Andorra,AND,2097,,891,,284
Andorra,AND,2098,,877,,282
Andorra,AND,2099,,863,,281
Andorra,AND,2100,,852,,279
Angola,AGO,1950,121741,,201604,
Angola,AGO,1951,123080,,207184,
Angola,AGO,1952,124798,,214737,
Angola,AGO,1953,126753,,222255,
Angola,AGO,1954,128964,,229690,
Angola,AGO,1955,131112,,236987,
Angola,AGO,1956,133287,,244090,
Angola,AGO,1957,135592,,250958,
Angola,AGO,1958,137764,,257566,
Angola,AGO,1959,139751,,263916,
Angola,AGO,1960,141541,,270034,
Angola,AGO,1961,148844,,275927,
Angola,AGO,1962,149230,,279635,
Angola,AGO,1963,149530,,283107,
Angola,AGO,1964,149556,,286378,
Angola,AGO,1965,149573,,289423,
Angola,AGO,1966,149361,,292208,
Angola,AGO,1967,148725,,294665,
Angola,AGO,1968,147988,,296733,
Angola,AGO,1969,147079,,298428,
Angola,AGO,1970,146065,,299771,
Angola,AGO,1971,145691,,300680,
Angola,AGO,1972,146203,,305545,
Angola,AGO,1973,147979,,314906,
Angola,AGO,1974,150322,,325179,
Angola,AGO,1975,157202,,335612,
Angola,AGO,1976,162003,,346434,
Angola,AGO,1977,164588,,357442,
Angola,AGO,1978,167954,,370605,
Angola,AGO,1979,171682,,384621,
Angola,AGO,1980,175777,,399813,
Angola,AGO,1981,180408,,416750,
Angola,AGO,1982,185344,,434274,
Angola,AGO,1983,198751,,453603,
Angola,AGO,1984,204692,,474204,
Angola,AGO,1985,210958,,494588,
Angola,AGO,1986,217259,,514579,
Angola,AGO,1987,241382,,533065,
Angola,AGO,1988,243505,,550840,
Angola,AGO,1989,249689,,568287,
Angola,AGO,1990,256416,,585012,
Angola,AGO,1991,246902,,601683,
Angola,AGO,1992,269215,,615344,
Angola,AGO,1993,275110,,629643,
Angola,AGO,1994,269423,,645697,
Angola,AGO,1995,256189,,662802,
Angola,AGO,1996,261374,,679910,
Angola,AGO,1997,266588,,697305,
Angola,AGO,1998,286897,,715610,
Angola,AGO,1999,290124,,736319,
Angola,AGO,2000,292798,,758786,
Angola,AGO,2001,294847,,783280,
Angola,AGO,2002,295803,,808608,
Angola,AGO,2003,279186,,835292,
Angola,AGO,2004,278230,,864172,
Angola,AGO,2005,276048,,893986,
Angola,AGO,2006,275345,,923158,
Angola,AGO,2007,269704,,952444,
Angola,AGO,2008,265457,,981972,
Angola,AGO,2009,262303,,1012585,
Angola,AGO,2010,258053,,1040378,
Angola,AGO,2011,255396,,1068908,
Angola,AGO,2012,252859,,1097985,
Angola,AGO,2013,250613,,1126819,
Angola,AGO,2014,249319,,1154406,
Angola,AGO,2015,248044,,1178313,
Angola,AGO,2016,247352,,1201836,
Angola,AGO,2017,247681,,1227383,
Angola,AGO,2018,248109,,1253674,
Angola,AGO,2019,249320,,1280086,
Angola,AGO,2020,255168,,1308853,
Angola,AGO,2021,263101,,1335364,
Angola,AGO,2022,252903,,1357751,
Angola,AGO,2023,254481,,1381370,
Angola,AGO,2024,,259145,,1407760
Angola,AGO,2025,,263876,,1429803
Angola,AGO,2026,,268924,,1461075
Angola,AGO,2027,,273876,,1487955
Angola,AGO,2028,,279357,,1519386
Angola,AGO,2029,,285098,,1549301
Angola,AGO,2030,,290282,,1569907
Angola,AGO,2031,,295756,,1595377
Angola,AGO,2032,,301488,,1618620
Angola,AGO,2033,,307382,,1645852
Angola,AGO,2034,,313711,,1672818
Angola,AGO,2035,,320134,,1699564
Angola,AGO,2036,,326642,,1724832
Angola,AGO,2037,,333016,,1740656
Angola,AGO,2038,,340067,,1770982
Angola,AGO,2039,,347249,,1793846
Angola,AGO,2040,,354456,,1819980
Angola,AGO,2041,,361554,,1835569
Angola,AGO,2042,,368476,,1853484
Angola,AGO,2043,,375970,,1871688
Angola,AGO,2044,,383746,,1891527
Angola,AGO,2045,,391498,,1910266
Angola,AGO,2046,,399801,,1931339
Angola,AGO,2047,,407907,,1950340
Angola,AGO,2048,,416548,,1970595
Angola,AGO,2049,,425310,,1989584
Angola,AGO,2050,,434218,,2007651
Angola,AGO,2051,,443527,,2024161
Angola,AGO,2052,,452535,,2040702
Angola,AGO,2053,,461815,,2055258
Angola,AGO,2054,,471677,,2070534
Angola,AGO,2055,,481823,,2084497
Angola,AGO,2056,,492058,,2099629
Angola,AGO,2057,,502651,,2112372
Angola,AGO,2058,,513463,,2127067
Angola,AGO,2059,,524540,,2140281
Angola,AGO,2060,,535861,,2153528
Angola,AGO,2061,,547084,,2166534
Angola,AGO,2062,,559296,,2178039
Angola,AGO,2063,,571352,,2189562
Angola,AGO,2064,,583449,,2200888
Angola,AGO,2065,,595834,,2213064
Angola,AGO,2066,,608350,,2224870
Angola,AGO,2067,,621527,,2235014
Angola,AGO,2068,,635473,,2247121
Angola,AGO,2069,,649538,,2256775
Angola,AGO,2070,,663367,,2266416
Angola,AGO,2071,,677908,,2274179
Angola,AGO,2072,,692611,,2281557
